STATION,NAME,DATE,TMAX,TMIN,TAVG
USC00041758,"CHULA VISTA, CA US",4/17/2014,68,56,62
USC00041758,"CHULA VISTA, CA US",4/18/2014,69,60,65
USC00041758,"CHULA VISTA, CA US",4/19/2014,70,60,65
USC00041758,"CHULA VISTA, CA US",4/20/2014,69,60,65
USC00041758,"CHULA VISTA, CA US",4/21/2014,70,60,65
USC00041758,"CHULA VISTA, CA US",4/22/2014,71,60,66
USC00041758,"CHULA VISTA, CA US",4/23/2014,74,55,65
USC00041758,"CHULA VISTA, CA US",4/24/2014,70,55,63
USC00041758,"CHULA VISTA, CA US",4/25/2014,68,55,62
USC00041758,"CHULA VISTA, CA US",4/26/2014,65,53,59
USC00041758,"CHULA VISTA, CA US",4/27/2014,66,57,62
USC00041758,"CHULA VISTA, CA US",4/28/2014,72,54,63
USC00041758,"CHULA VISTA, CA US",4/29/2014,90,57,74
USC00041758,"CHULA VISTA, CA US",4/30/2014,91,65,78
USC00041758,"CHULA VISTA, CA US",5/1/2014,96,64,80
USC00041758,"CHULA VISTA, CA US",5/2/2014,91,63,77
USC00041758,"CHULA VISTA, CA US",5/3/2014,85,64,75
USC00041758,"CHULA VISTA, CA US",5/4/2014,75,60,68
USC00041758,"CHULA VISTA, CA US",5/5/2014,66,58,62
USC00041758,"CHULA VISTA, CA US",5/6/2014,66,59,63
USC00041758,"CHULA VISTA, CA US",5/7/2014,66,57,62
USC00041758,"CHULA VISTA, CA US",5/8/2014,66,58,62
USC00041758,"CHULA VISTA, CA US",5/9/2014,69,56,63
USC00041758,"CHULA VISTA, CA US",5/10/2014,69,60,65
USC00041758,"CHULA VISTA, CA US",5/11/2014,74,59,67
USC00041758,"CHULA VISTA, CA US",5/12/2014,88,58,73
USC00041758,"CHULA VISTA, CA US",5/13/2014,93,62,78
USC00041758,"CHULA VISTA, CA US",5/14/2014,94,64,79
USC00041758,"CHULA VISTA, CA US",5/15/2014,98,64,81
USC00041758,"CHULA VISTA, CA US",5/16/2014,90,67,79
USC00041758,"CHULA VISTA, CA US",5/17/2014,73,63,68
USC00041758,"CHULA VISTA, CA US",5/18/2014,71,63,67
USC00041758,"CHULA VISTA, CA US",5/19/2014,70,61,66
USC00041758,"CHULA VISTA, CA US",5/20/2014,70,60,65
USC00041758,"CHULA VISTA, CA US",5/21/2014,68,57,63
USC00041758,"CHULA VISTA, CA US",5/22/2014,68,61,65
USC00041758,"CHULA VISTA, CA US",5/23/2014,71,61,66
USC00041758,"CHULA VISTA, CA US",5/24/2014,68,62,65
USC00041758,"CHULA VISTA, CA US",5/25/2014,73,62,68
USC00041758,"CHULA VISTA, CA US",5/26/2014,74,60,67
USC00041758,"CHULA VISTA, CA US",5/27/2014,74,64,69
USC00041758,"CHULA VISTA, CA US",5/28/2014,73,64,69
USC00041758,"CHULA VISTA, CA US",5/29/2014,73,63,68
USC00041758,"CHULA VISTA, CA US",5/30/2014,74,62,68
USC00041758,"CHULA VISTA, CA US",5/31/2014,74,59,67
USC00041758,"CHULA VISTA, CA US",6/1/2014,74,61,68
USC00041758,"CHULA VISTA, CA US",6/2/2014,74,62,68
USC00041758,"CHULA VISTA, CA US",6/3/2014,76,62,69
USC00041758,"CHULA VISTA, CA US",6/4/2014,75,63,69
USC00041758,"CHULA VISTA, CA US",6/5/2014,75,63,69
USC00041758,"CHULA VISTA, CA US",6/6/2014,72,64,68
USC00041758,"CHULA VISTA, CA US",6/7/2014,72,62,67
USC00041758,"CHULA VISTA, CA US",6/8/2014,72,64,68
USC00041758,"CHULA VISTA, CA US",6/9/2014,72,64,68
USC00041758,"CHULA VISTA, CA US",6/10/2014,71,64,68
USC00041758,"CHULA VISTA, CA US",6/11/2014,74,65,70
USC00041758,"CHULA VISTA, CA US",6/12/2014,74,64,69
USC00041758,"CHULA VISTA, CA US",6/13/2014,73,64,69
USC00041758,"CHULA VISTA, CA US",6/14/2014,73,63,68
USC00041758,"CHULA VISTA, CA US",6/15/2014,73,64,69
USC00041758,"CHULA VISTA, CA US",6/16/2014,72,62,67
USC00041758,"CHULA VISTA, CA US",6/17/2014,74,65,70
USC00041758,"CHULA VISTA, CA US",6/18/2014,72,63,68
USC00041758,"CHULA VISTA, CA US",6/19/2014,74,60,67
USC00041758,"CHULA VISTA, CA US",6/20/2014,75,63,69
USC00041758,"CHULA VISTA, CA US",6/21/2014,76,64,70
USC00041758,"CHULA VISTA, CA US",6/22/2014,72,66,69
USC00041758,"CHULA VISTA, CA US",6/23/2014,73,64,69
USC00041758,"CHULA VISTA, CA US",6/24/2014,75,65,70
USC00041758,"CHULA VISTA, CA US",6/25/2014,73,65,69
USC00041758,"CHULA VISTA, CA US",6/26/2014,75,67,71
USC00041758,"CHULA VISTA, CA US",6/27/2014,73,67,70
USC00041758,"CHULA VISTA, CA US",6/28/2014,73,67,70
USC00041758,"CHULA VISTA, CA US",6/29/2014,73,67,70
USC00041758,"CHULA VISTA, CA US",6/30/2014,73,67,70
USC00041758,"CHULA VISTA, CA US",7/1/2014,75,64,70
USC00041758,"CHULA VISTA, CA US",7/2/2014,75,67,71
USC00041758,"CHULA VISTA, CA US",7/3/2014,77,67,72
USC00041758,"CHULA VISTA, CA US",7/4/2014,78,64,71
USC00041758,"CHULA VISTA, CA US",7/5/2014,84,69,77
USC00041758,"CHULA VISTA, CA US",7/6/2014,84,71,78
USC00041758,"CHULA VISTA, CA US",7/7/2014,80,69,75
USC00041758,"CHULA VISTA, CA US",7/8/2014,78,68,73
USC00041758,"CHULA VISTA, CA US",7/9/2014,79,68,74
USC00041758,"CHULA VISTA, CA US",7/10/2014,79,68,74
USC00041758,"CHULA VISTA, CA US",7/11/2014,78,68,73
USC00041758,"CHULA VISTA, CA US",7/12/2014,77,68,73
USC00041758,"CHULA VISTA, CA US",7/13/2014,77,68,73
USC00041758,"CHULA VISTA, CA US",7/14/2014,78,68,73
USC00041758,"CHULA VISTA, CA US",7/15/2014,73,68,71
USC00041758,"CHULA VISTA, CA US",7/16/2014,77,69,73
USC00041758,"CHULA VISTA, CA US",7/17/2014,77,68,73
USC00041758,"CHULA VISTA, CA US",7/18/2014,78,68,73
USC00041758,"CHULA VISTA, CA US",7/19/2014,74,68,71
USC00041758,"CHULA VISTA, CA US",7/20/2014,78,70,74
USC00041758,"CHULA VISTA, CA US",7/21/2014,80,69,75
USC00041758,"CHULA VISTA, CA US",7/22/2014,79,67,73
USC00041758,"CHULA VISTA, CA US",7/23/2014,82,67,75
USC00041758,"CHULA VISTA, CA US",7/24/2014,81,67,74
USC00041758,"CHULA VISTA, CA US",7/25/2014,80,69,75
USC00041758,"CHULA VISTA, CA US",7/26/2014,80,67,74
USC00041758,"CHULA VISTA, CA US",7/27/2014,82,69,76
USC00041758,"CHULA VISTA, CA US",7/28/2014,85,70,78
USC00041758,"CHULA VISTA, CA US",7/29/2014,87,68,78
USC00041758,"CHULA VISTA, CA US",7/30/2014,81,68,75
USC00041758,"CHULA VISTA, CA US",7/31/2014,81,70,76
USC00041758,"CHULA VISTA, CA US",8/1/2014,78,70,74
USC00041758,"CHULA VISTA, CA US",8/2/2014,78,70,74
USC00041758,"CHULA VISTA, CA US",8/3/2014,78,71,75
USC00041758,"CHULA VISTA, CA US",8/4/2014,83,69,76
USC00041758,"CHULA VISTA, CA US",8/5/2014,81,64,73
USC00041758,"CHULA VISTA, CA US",8/6/2014,77,67,72
USC00041758,"CHULA VISTA, CA US",8/7/2014,77,67,72
USC00041758,"CHULA VISTA, CA US",8/8/2014,77,68,73
USC00041758,"CHULA VISTA, CA US",8/9/2014,77,67,72
USC00041758,"CHULA VISTA, CA US",8/10/2014,78,66,72
USC00041758,"CHULA VISTA, CA US",8/11/2014,80,70,75
USC00041758,"CHULA VISTA, CA US",8/12/2014,80,70,75
USC00041758,"CHULA VISTA, CA US",8/13/2014,80,70,75
USC00041758,"CHULA VISTA, CA US",8/14/2014,81,66,74
USC00041758,"CHULA VISTA, CA US",8/15/2014,85,68,77
USC00041758,"CHULA VISTA, CA US",8/16/2014,84,70,77
USC00041758,"CHULA VISTA, CA US",8/17/2014,83,68,76
USC00041758,"CHULA VISTA, CA US",8/18/2014,79,70,75
USC00041758,"CHULA VISTA, CA US",8/19/2014,77,68,73
USC00041758,"CHULA VISTA, CA US",8/20/2014,78,67,73
USC00041758,"CHULA VISTA, CA US",8/21/2014,80,69,75
USC00041758,"CHULA VISTA, CA US",8/22/2014,82,65,74
USC00041758,"CHULA VISTA, CA US",8/23/2014,82,61,72
USC00041758,"CHULA VISTA, CA US",8/24/2014,79,62,71
USC00041758,"CHULA VISTA, CA US",8/25/2014,81,66,74
USC00041758,"CHULA VISTA, CA US",8/26/2014,81,68,75
USC00041758,"CHULA VISTA, CA US",8/27/2014,88,66,77
USC00041758,"CHULA VISTA, CA US",8/28/2014,87,69,78
USC00041758,"CHULA VISTA, CA US",8/29/2014,80,65,73
USC00041758,"CHULA VISTA, CA US",8/30/2014,78,67,73
USC00041758,"CHULA VISTA, CA US",8/31/2014,77,67,72
USC00041758,"CHULA VISTA, CA US",9/1/2014,76,67,72
USC00041758,"CHULA VISTA, CA US",9/2/2014,78,65,72
USC00041758,"CHULA VISTA, CA US",9/3/2014,78,70,74
USC00041758,"CHULA VISTA, CA US",9/4/2014,78,70,74
USC00041758,"CHULA VISTA, CA US",9/5/2014,78,66,72
USC00041758,"CHULA VISTA, CA US",9/6/2014,84,67,76
USC00041758,"CHULA VISTA, CA US",9/7/2014,85,71,78
USC00041758,"CHULA VISTA, CA US",9/8/2014,89,71,80
USC00041758,"CHULA VISTA, CA US",9/9/2014,85,73,79
USC00041758,"CHULA VISTA, CA US",9/10/2014,83,68,76
USC00041758,"CHULA VISTA, CA US",9/11/2014,83,69,76
USC00041758,"CHULA VISTA, CA US",9/12/2014,84,67,76
USC00041758,"CHULA VISTA, CA US",9/13/2014,86,69,78
USC00041758,"CHULA VISTA, CA US",9/14/2014,87,69,78
USC00041758,"CHULA VISTA, CA US",9/15/2014,89,71,80
USC00041758,"CHULA VISTA, CA US",9/16/2014,95,74,85
USC00041758,"CHULA VISTA, CA US",9/17/2014,91,76,84
USC00041758,"CHULA VISTA, CA US",9/18/2014,80,73,77
USC00041758,"CHULA VISTA, CA US",9/19/2014,78,69,74
USC00041758,"CHULA VISTA, CA US",9/20/2014,77,70,74
USC00041758,"CHULA VISTA, CA US",9/21/2014,78,69,74
USC00041758,"CHULA VISTA, CA US",9/22/2014,78,67,73
USC00041758,"CHULA VISTA, CA US",9/23/2014,81,67,74
USC00041758,"CHULA VISTA, CA US",9/24/2014,83,67,75
USC00041758,"CHULA VISTA, CA US",9/25/2014,85,69,77
USC00041758,"CHULA VISTA, CA US",9/26/2014,80,69,75
USC00041758,"CHULA VISTA, CA US",9/27/2014,74,61,68
USC00041758,"CHULA VISTA, CA US",9/28/2014,75,63,69
USC00041758,"CHULA VISTA, CA US",9/29/2014,75,58,67
USC00041758,"CHULA VISTA, CA US",9/30/2014,76,60,68
USC00041758,"CHULA VISTA, CA US",10/1/2014,75,62,69
USC00041758,"CHULA VISTA, CA US",10/2/2014,94,61,78
USC00041758,"CHULA VISTA, CA US",10/3/2014,93,60,77
USC00041758,"CHULA VISTA, CA US",10/4/2014,91,63,77
USC00041758,"CHULA VISTA, CA US",10/5/2014,87,59,73
USC00041758,"CHULA VISTA, CA US",10/6/2014,88,61,75
USC00041758,"CHULA VISTA, CA US",10/7/2014,91,68,80
USC00041758,"CHULA VISTA, CA US",10/8/2014,81,60,71
USC00041758,"CHULA VISTA, CA US",10/9/2014,75,67,71
USC00041758,"CHULA VISTA, CA US",10/10/2014,76,64,70
USC00041758,"CHULA VISTA, CA US",10/11/2014,76,65,71
USC00041758,"CHULA VISTA, CA US",10/12/2014,75,62,69
USC00041758,"CHULA VISTA, CA US",10/13/2014,76,60,68
USC00041758,"CHULA VISTA, CA US",10/14/2014,75,63,69
USC00041758,"CHULA VISTA, CA US",10/15/2014,76,66,71
USC00041758,"CHULA VISTA, CA US",10/16/2014,75,61,68
USC00041758,"CHULA VISTA, CA US",10/17/2014,74,67,71
USC00041758,"CHULA VISTA, CA US",10/18/2014,73,61,67
USC00041758,"CHULA VISTA, CA US",10/19/2014,76,64,70
USC00041758,"CHULA VISTA, CA US",10/20/2014,74,62,68
USC00041758,"CHULA VISTA, CA US",10/21/2014,76,66,71
USC00041758,"CHULA VISTA, CA US",10/22/2014,79,57,68
USC00041758,"CHULA VISTA, CA US",10/23/2014,79,56,68
USC00041758,"CHULA VISTA, CA US",10/24/2014,85,57,71
USC00041758,"CHULA VISTA, CA US",10/25/2014,78,62,70
USC00041758,"CHULA VISTA, CA US",10/26/2014,73,63,68
USC00041758,"CHULA VISTA, CA US",10/27/2014,73,55,64
USC00041758,"CHULA VISTA, CA US",10/28/2014,74,57,66
USC00041758,"CHULA VISTA, CA US",10/29/2014,79,56,68
USC00041758,"CHULA VISTA, CA US",10/30/2014,75,56,66
USC00041758,"CHULA VISTA, CA US",10/31/2014,72,65,69
USC00041758,"CHULA VISTA, CA US",11/1/2014,70,63,67
USC00041758,"CHULA VISTA, CA US",11/2/2014,69,57,63
USC00041758,"CHULA VISTA, CA US",11/3/2014,73,53,63
USC00041758,"CHULA VISTA, CA US",11/4/2014,77,47,62
USC00041758,"CHULA VISTA, CA US",11/5/2014,84,53,69
USC00041758,"CHULA VISTA, CA US",11/6/2014,89,57,73
USC00041758,"CHULA VISTA, CA US",11/7/2014,89,60,75
USC00041758,"CHULA VISTA, CA US",11/8/2014,85,55,70
USC00041758,"CHULA VISTA, CA US",11/9/2014,71,55,63
USC00041758,"CHULA VISTA, CA US",11/10/2014,70,61,66
USC00041758,"CHULA VISTA, CA US",11/11/2014,69,63,66
USC00041758,"CHULA VISTA, CA US",11/12/2014,70,62,66
USC00041758,"CHULA VISTA, CA US",11/13/2014,70,62,66
USC00041758,"CHULA VISTA, CA US",11/14/2014,70,60,65
USC00041758,"CHULA VISTA, CA US",11/15/2014,70,56,63
USC00041758,"CHULA VISTA, CA US",11/16/2014,73,58,66
USC00041758,"CHULA VISTA, CA US",11/17/2014,75,46,61
USC00041758,"CHULA VISTA, CA US",11/18/2014,77,46,62
USC00041758,"CHULA VISTA, CA US",11/19/2014,72,49,61
USC00041758,"CHULA VISTA, CA US",11/20/2014,70,50,60
USC00041758,"CHULA VISTA, CA US",11/21/2014,69,61,65
USC00041758,"CHULA VISTA, CA US",11/22/2014,71,52,62
USC00041758,"CHULA VISTA, CA US",11/23/2014,72,53,63
USC00041758,"CHULA VISTA, CA US",11/24/2014,77,49,63
USC00041758,"CHULA VISTA, CA US",11/25/2014,79,47,63
USC00041758,"CHULA VISTA, CA US",11/26/2014,82,50,66
USC00041758,"CHULA VISTA, CA US",11/27/2014,77,52,65
USC00041758,"CHULA VISTA, CA US",11/28/2014,86,52,69
USC00041758,"CHULA VISTA, CA US",11/29/2014,72,49,61
USC00041758,"CHULA VISTA, CA US",11/30/2014,71,57,64
USC00041758,"CHULA VISTA, CA US",12/1/2014,72,52,62
USC00041758,"CHULA VISTA, CA US",12/2/2014,69,60,65
USC00041758,"CHULA VISTA, CA US",12/3/2014,67,61,64
USC00041758,"CHULA VISTA, CA US",12/4/2014,70,64,67
USC00041758,"CHULA VISTA, CA US",12/5/2014,67,56,62
USC00041758,"CHULA VISTA, CA US",12/6/2014,71,57,64
USC00041758,"CHULA VISTA, CA US",12/7/2014,77,55,66
USC00041758,"CHULA VISTA, CA US",12/8/2014,73,56,65
USC00041758,"CHULA VISTA, CA US",12/9/2014,74,53,64
USC00041758,"CHULA VISTA, CA US",12/10/2014,68,53,61
USC00041758,"CHULA VISTA, CA US",12/11/2014,68,60,64
USC00041758,"CHULA VISTA, CA US",12/12/2014,64,55,60
USC00041758,"CHULA VISTA, CA US",12/13/2014,65,52,59
USC00041758,"CHULA VISTA, CA US",12/14/2014,66,47,57
USC00041758,"CHULA VISTA, CA US",12/15/2014,65,49,57
USC00041758,"CHULA VISTA, CA US",12/16/2014,61,52,57
USC00041758,"CHULA VISTA, CA US",12/17/2014,66,55,61
USC00041758,"CHULA VISTA, CA US",12/18/2014,65,51,58
USC00041758,"CHULA VISTA, CA US",12/19/2014,68,49,59
USC00041758,"CHULA VISTA, CA US",12/20/2014,66,50,58
USC00041758,"CHULA VISTA, CA US",12/21/2014,68,53,61
USC00041758,"CHULA VISTA, CA US",12/22/2014,73,51,62
USC00041758,"CHULA VISTA, CA US",12/23/2014,79,53,66
USC00041758,"CHULA VISTA, CA US",12/24/2014,76,51,64
USC00041758,"CHULA VISTA, CA US",12/25/2014,67,58,63
USC00041758,"CHULA VISTA, CA US",12/26/2014,65,41,53
USC00041758,"CHULA VISTA, CA US",12/27/2014,62,38,50
USC00041758,"CHULA VISTA, CA US",12/28/2014,63,41,52
USC00041758,"CHULA VISTA, CA US",12/29/2014,63,43,53
USC00041758,"CHULA VISTA, CA US",12/30/2014,59,50,55
USC00041758,"CHULA VISTA, CA US",12/31/2014,54,43,49
USC00041758,"CHULA VISTA, CA US",1/1/2015,59,37,48
USC00041758,"CHULA VISTA, CA US",1/2/2015,59,38,49
USC00041758,"CHULA VISTA, CA US",1/3/2015,62,42,52
USC00041758,"CHULA VISTA, CA US",1/4/2015,67,40,54
USC00041758,"CHULA VISTA, CA US",1/5/2015,79,45,62
USC00041758,"CHULA VISTA, CA US",1/6/2015,81,49,65
USC00041758,"CHULA VISTA, CA US",1/7/2015,79,51,65
USC00041758,"CHULA VISTA, CA US",1/8/2015,68,54,61
USC00041758,"CHULA VISTA, CA US",1/9/2015,65,56,61
USC00041758,"CHULA VISTA, CA US",1/10/2015,70,51,61
USC00041758,"CHULA VISTA, CA US",1/11/2015,62,56,59
USC00041758,"CHULA VISTA, CA US",1/12/2015,67,58,63
USC00041758,"CHULA VISTA, CA US",1/13/2015,68,54,61
USC00041758,"CHULA VISTA, CA US",1/14/2015,71,47,59
USC00041758,"CHULA VISTA, CA US",1/15/2015,73,48,61
USC00041758,"CHULA VISTA, CA US",1/16/2015,73,48,61
USC00041758,"CHULA VISTA, CA US",1/17/2015,71,49,60
USC00041758,"CHULA VISTA, CA US",1/18/2015,74,48,61
USC00041758,"CHULA VISTA, CA US",1/19/2015,68,48,58
USC00041758,"CHULA VISTA, CA US",1/20/2015,63,55,59
USC00041758,"CHULA VISTA, CA US",1/21/2015,68,57,63
USC00041758,"CHULA VISTA, CA US",1/22/2015,73,44,59
USC00041758,"CHULA VISTA, CA US",1/23/2015,72,44,58
USC00041758,"CHULA VISTA, CA US",1/24/2015,78,46,62
USC00041758,"CHULA VISTA, CA US",1/25/2015,77,51,64
USC00041758,"CHULA VISTA, CA US",1/26/2015,75,57,66
USC00041758,"CHULA VISTA, CA US",1/27/2015,74,54,64
USC00041758,"CHULA VISTA, CA US",1/28/2015,75,51,63
USC00041758,"CHULA VISTA, CA US",1/29/2015,70,59,65
USC00041758,"CHULA VISTA, CA US",1/30/2015,65,57,61
USC00041758,"CHULA VISTA, CA US",1/31/2015,67,57,62
USC00041758,"CHULA VISTA, CA US",2/1/2015,73,52,63
USC00041758,"CHULA VISTA, CA US",2/2/2015,73,50,62
USC00041758,"CHULA VISTA, CA US",2/3/2015,72,50,61
USC00041758,"CHULA VISTA, CA US",2/4/2015,68,51,60
USC00041758,"CHULA VISTA, CA US",2/5/2015,69,53,61
USC00041758,"CHULA VISTA, CA US",2/6/2015,74,52,63
USC00041758,"CHULA VISTA, CA US",2/7/2015,73,49,61
USC00041758,"CHULA VISTA, CA US",2/8/2015,73,55,64
USC00041758,"CHULA VISTA, CA US",2/9/2015,70,55,63
USC00041758,"CHULA VISTA, CA US",2/10/2015,71,48,60
USC00041758,"CHULA VISTA, CA US",2/11/2015,86,52,69
USC00041758,"CHULA VISTA, CA US",2/12/2015,87,51,69
USC00041758,"CHULA VISTA, CA US",2/13/2015,82,52,67
USC00041758,"CHULA VISTA, CA US",2/14/2015,84,56,70
USC00041758,"CHULA VISTA, CA US",2/15/2015,77,55,66
USC00041758,"CHULA VISTA, CA US",2/16/2015,66,52,59
USC00041758,"CHULA VISTA, CA US",2/17/2015,66,58,62
USC00041758,"CHULA VISTA, CA US",2/18/2015,67,56,62
USC00041758,"CHULA VISTA, CA US",2/19/2015,67,56,62
USC00041758,"CHULA VISTA, CA US",2/20/2015,67,60,64
USC00041758,"CHULA VISTA, CA US",2/21/2015,66,61,64
USC00041758,"CHULA VISTA, CA US",2/22/2015,65,60,63
USC00041758,"CHULA VISTA, CA US",2/23/2015,65,55,60
USC00041758,"CHULA VISTA, CA US",2/24/2015,67,49,58
USC00041758,"CHULA VISTA, CA US",2/25/2015,68,49,59
USC00041758,"CHULA VISTA, CA US",2/26/2015,65,50,58
USC00041758,"CHULA VISTA, CA US",2/27/2015,68,54,61
USC00041758,"CHULA VISTA, CA US",2/28/2015,64,57,61
USC00041758,"CHULA VISTA, CA US",3/1/2015,58,54,56
USC00041758,"CHULA VISTA, CA US",3/2/2015,62,52,57
USC00041758,"CHULA VISTA, CA US",3/3/2015,65,50,58
USC00041758,"CHULA VISTA, CA US",3/4/2015,68,49,59
USC00041758,"CHULA VISTA, CA US",3/5/2015,76,46,61
USC00041758,"CHULA VISTA, CA US",3/6/2015,76,49,63
USC00041758,"CHULA VISTA, CA US",3/7/2015,82,51,67
USC00041758,"CHULA VISTA, CA US",3/8/2015,71,52,62
USC00041758,"CHULA VISTA, CA US",3/9/2015,69,55,62
USC00041758,"CHULA VISTA, CA US",3/10/2015,72,51,62
USC00041758,"CHULA VISTA, CA US",3/11/2015,73,58,66
USC00041758,"CHULA VISTA, CA US",3/12/2015,79,58,69
USC00041758,"CHULA VISTA, CA US",3/13/2015,91,58,75
USC00041758,"CHULA VISTA, CA US",3/14/2015,93,60,77
USC00041758,"CHULA VISTA, CA US",3/15/2015,91,64,78
USC00041758,"CHULA VISTA, CA US",3/16/2015,89,63,76
USC00041758,"CHULA VISTA, CA US",3/17/2015,78,60,69
USC00041758,"CHULA VISTA, CA US",3/18/2015,69,62,66
USC00041758,"CHULA VISTA, CA US",3/19/2015,70,60,65
USC00041758,"CHULA VISTA, CA US",3/20/2015,72,60,66
USC00041758,"CHULA VISTA, CA US",3/21/2015,70,61,66
USC00041758,"CHULA VISTA, CA US",3/22/2015,69,58,64
USC00041758,"CHULA VISTA, CA US",3/23/2015,68,56,62
USC00041758,"CHULA VISTA, CA US",3/24/2015,70,55,63
USC00041758,"CHULA VISTA, CA US",3/25/2015,76,56,66
USC00041758,"CHULA VISTA, CA US",3/26/2015,89,55,72
USC00041758,"CHULA VISTA, CA US",3/27/2015,82,57,70
USC00041758,"CHULA VISTA, CA US",3/28/2015,77,58,68
USC00041758,"CHULA VISTA, CA US",3/29/2015,74,61,68
USC00041758,"CHULA VISTA, CA US",3/30/2015,70,57,64
USC00041758,"CHULA VISTA, CA US",3/31/2015,69,61,65
USC00041758,"CHULA VISTA, CA US",4/1/2015,70,60,65
USC00041758,"CHULA VISTA, CA US",4/2/2015,67,58,63
USC00041758,"CHULA VISTA, CA US",4/3/2015,85,57,71
USC00041758,"CHULA VISTA, CA US",4/4/2015,77,55,66
USC00041758,"CHULA VISTA, CA US",4/5/2015,67,59,63
USC00041758,"CHULA VISTA, CA US",4/6/2015,67,54,61
USC00041758,"CHULA VISTA, CA US",4/7/2015,67,55,61
USC00041758,"CHULA VISTA, CA US",4/8/2015,67,56,62
USC00041758,"CHULA VISTA, CA US",4/9/2015,68,54,61
USC00041758,"CHULA VISTA, CA US",4/10/2015,68,55,62
USC00041758,"CHULA VISTA, CA US",4/11/2015,68,55,62
USC00041758,"CHULA VISTA, CA US",4/12/2015,68,55,62
USC00041758,"CHULA VISTA, CA US",4/13/2015,69,60,65
USC00041758,"CHULA VISTA, CA US",4/14/2015,70,62,66
USC00041758,"CHULA VISTA, CA US",4/15/2015,72,56,64
USC00041758,"CHULA VISTA, CA US",4/16/2015,80,56,68
USC00041758,"CHULA VISTA, CA US",4/17/2015,78,54,66
USC00041758,"CHULA VISTA, CA US",4/18/2015,74,56,65
USC00041758,"CHULA VISTA, CA US",4/19/2015,70,59,65
USC00041758,"CHULA VISTA, CA US",4/20/2015,67,60,64
USC00041758,"CHULA VISTA, CA US",4/21/2015,68,60,64
USC00041758,"CHULA VISTA, CA US",4/22/2015,67,56,62
USC00041758,"CHULA VISTA, CA US",4/23/2015,68,56,62
USC00041758,"CHULA VISTA, CA US",4/24/2015,65,58,62
USC00041758,"CHULA VISTA, CA US",4/25/2015,66,58,62
USC00041758,"CHULA VISTA, CA US",4/26/2015,68,56,62
USC00041758,"CHULA VISTA, CA US",4/27/2015,82,53,68
USC00041758,"CHULA VISTA, CA US",4/28/2015,86,55,71
USC00041758,"CHULA VISTA, CA US",4/29/2015,84,55,70
USC00041758,"CHULA VISTA, CA US",4/30/2015,82,59,71
USC00041758,"CHULA VISTA, CA US",5/1/2015,83,59,71
USC00041758,"CHULA VISTA, CA US",5/2/2015,69,60,65
USC00041758,"CHULA VISTA, CA US",5/3/2015,69,63,66
USC00041758,"CHULA VISTA, CA US",5/4/2015,68,61,65
USC00041758,"CHULA VISTA, CA US",5/5/2015,67,60,64
USC00041758,"CHULA VISTA, CA US",5/6/2015,66,60,63
USC00041758,"CHULA VISTA, CA US",5/7/2015,64,59,62
USC00041758,"CHULA VISTA, CA US",5/8/2015,63,52,58
USC00041758,"CHULA VISTA, CA US",5/9/2015,66,56,61
USC00041758,"CHULA VISTA, CA US",5/10/2015,68,54,61
USC00041758,"CHULA VISTA, CA US",5/11/2015,69,56,63
USC00041758,"CHULA VISTA, CA US",5/12/2015,68,61,65
USC00041758,"CHULA VISTA, CA US",5/13/2015,65,58,62
USC00041758,"CHULA VISTA, CA US",5/14/2015,66,54,60
USC00041758,"CHULA VISTA, CA US",5/15/2015,65,54,60
USC00041758,"CHULA VISTA, CA US",5/16/2015,67,55,61
USC00041758,"CHULA VISTA, CA US",5/17/2015,68,56,62
USC00041758,"CHULA VISTA, CA US",5/18/2015,67,60,64
USC00041758,"CHULA VISTA, CA US",5/19/2015,68,58,63
USC00041758,"CHULA VISTA, CA US",5/20/2015,69,61,65
USC00041758,"CHULA VISTA, CA US",5/21/2015,67,60,64
USC00041758,"CHULA VISTA, CA US",5/22/2015,68,59,64
USC00041758,"CHULA VISTA, CA US",5/23/2015,69,58,64
USC00041758,"CHULA VISTA, CA US",5/24/2015,68,60,64
USC00041758,"CHULA VISTA, CA US",5/25/2015,65,60,63
USC00041758,"CHULA VISTA, CA US",5/26/2015,65,61,63
USC00041758,"CHULA VISTA, CA US",5/27/2015,69,59,64
USC00041758,"CHULA VISTA, CA US",5/28/2015,69,61,65
USC00041758,"CHULA VISTA, CA US",5/29/2015,69,60,65
USC00041758,"CHULA VISTA, CA US",5/30/2015,69,61,65
USC00041758,"CHULA VISTA, CA US",5/31/2015,69,60,65
USC00041758,"CHULA VISTA, CA US",6/1/2015,70,62,66
USC00041758,"CHULA VISTA, CA US",6/2/2015,72,60,66
USC00041758,"CHULA VISTA, CA US",6/3/2015,68,61,65
USC00041758,"CHULA VISTA, CA US",6/4/2015,67,61,64
USC00041758,"CHULA VISTA, CA US",6/5/2015,70,59,65
USC00041758,"CHULA VISTA, CA US",6/6/2015,71,61,66
USC00041758,"CHULA VISTA, CA US",6/7/2015,73,61,67
USC00041758,"CHULA VISTA, CA US",6/8/2015,75,62,69
USC00041758,"CHULA VISTA, CA US",6/9/2015,79,68,74
USC00041758,"CHULA VISTA, CA US",6/10/2015,70,64,67
USC00041758,"CHULA VISTA, CA US",6/11/2015,71,63,67
USC00041758,"CHULA VISTA, CA US",6/12/2015,68,63,66
USC00041758,"CHULA VISTA, CA US",6/13/2015,69,62,66
